603,517,Nvidia,4080,NVDA,2023-03-27,268.37,270,263.65,265.31,265,3.61026e+007,2023-03-28,264.47,265.13,258.5,264.1,264,3.56104e+007,2023-03-29,268.25,270.78,265.97,269.84,269,3.93694e+007,2023-03-30,272.29,274.99,271.02,273.83,273,3.64516e+007,2023-03-31,271.4,278.34,271.05,277.77,277,4.33933e+007,2023-04-03,275.09,280,273.36,279.65,279,3.98716e+007,2023-04-04,279.66,280,273.07,274.53,274,3.68592e+007,2023-04-05,268.29,269.98,263.95,268.81,268,5.15015e+007,2023-04-06,265.84,270.8,264.27,270.37,270,3.97654e+007,2023-04-10,268.23,276.21,266.69,275.79,275,3.95279e+007,2023-04-11,277.24,277.9,271.26,271.69,271,3.14378e+007,2023-04-12,273.7,274.68,264.48,264.95,264,4.46259e+007,2023-04-13,267.34,268.87,263.29,264.63,264,3.53615e+007,2023-04-14,265.04,268.83,262.2,267.58,267,3.9566e+007,2023-04-17,265.65,270.06,264.33,270.02,269,3.21471e+007,2023-04-18,275.33,281.1,273.57,276.67,276,6.04812e+007,2023-04-19,273.61,280,272.32,279.31,279,3.5866e+007,2023-04-20,276.71,280.3,270,271.04,270,4.27713e+007,2023-04-21,269.52,271.83,267.22,271.19,271,3.45103e+007,2023-04-24,270.13,273.66,266.71,270.42,270,3.39282e+007,2023-04-25,270.78,272.47,262.25,262.41,262,3.78527e+007,2023-04-26,270.02,273.3,267.05,269.56,269,4.06337e+007,2023-04-27,273.63,274.95,266.25,272.26,272,3.77161e+007,2023-04-28,272.25,277.58,270.71,277.49,277,2.91687e+007,2023-05-01,278.4,290.58,277.8,289.1,289,5.70329e+007,2023-05-02,286.8,288.36,280.83,282.1,282,4.0273e+007,2023-05-03,278.4,283.67,274.72,278.02,277,3.83387e+007,2023-05-04,276.51,278.59,272.4,275.62,275,3.2185e+007,2023-05-05,278.26,287.55,277.31,286.8,286,3.61014e+007,2023-05-08,285.22,292.2,283.5,291.51,291,3.44979e+007
605,600,Google,500573,GOOG,2023-03-27,105.32,105.4,102.63,103.06,103,2.53934e+007,2023-03-28,103,103,100.28,101.36,101,2.49135e+007,2023-03-29,102.72,102.82,101.03,101.9,101,2.61483e+007,2023-03-30,101.44,101.61,100.29,101.32,101,2.50098e+007,2023-03-31,101.71,104.19,101.44,104,104,2.8108e+007,2023-04-03,102.67,104.95,102.38,104.91,104,2.07199e+007,2023-04-04,104.84,106.1,104.6,105.12,105,2.03772e+007,2023-04-05,106.12,106.54,104.102,104.95,104,2.18642e+007,2023-04-06,105.77,109.63,104.815,108.9,108,3.46842e+007,2023-04-10,107.39,107.97,105.6,106.95,106,1.97415e+007,2023-04-11,106.92,107.22,105.28,106.12,106,1.87213e+007,2023-04-12,107.39,107.587,104.97,105.22,105,2.27616e+007,2023-04-13,106.47,108.265,106.44,108.19,108,2.16507e+007,2023-04-14,107.69,109.58,107.59,109.46,109,2.07587e+007,2023-04-17,105.43,106.71,105.32,106.42,106,2.90434e+007,2023-04-18,107,107.05,104.78,105.12,105,1.76414e+007,2023-04-19,104.215,105.725,103.8,105.02,105,1.6732e+007,2023-04-20,104.65,106.888,104.64,105.9,105,2.25153e+007,2023-04-21,106.09,106.64,105.485,105.91,105,2.2379e+007,2023-04-24,106.05,107.32,105.36,106.78,106,2.14109e+007,2023-04-25,106.61,107.44,104.56,104.61,104,3.14081e+007,2023-04-26,105.56,107.02,103.27,104.45,104,3.70682e+007,2023-04-27,105.23,109.15,104.42,108.37,108,3.82352e+007,2023-04-28,107.8,108.29,106.04,108.22,108,2.39579e+007,2023-05-01,107.72,108.68,107.5,107.71,107,2.09263e+007,2023-05-02,107.66,107.73,104.5,105.98,105,2.03431e+007,2023-05-03,106.22,108.13,105.62,106.12,106,1.71163e+007,2023-05-04,106.16,106.3,104.7,105.21,105,1.97806e+007,2023-05-05,105.32,106.44,104.739,106.215,106,2.07053e+007,2023-05-08,105.795,108.42,105.79,108.24,108,1.7266e+007
950,924,Microsoft,20102,MSFT,2023-03-27,280.5,281.46,275.52,276.38,274,2.68402e+007,2023-03-28,275.79,276.14,272.05,275.23,272,2.18786e+007,2023-03-29,278.96,281.14,278.41,280.51,278,2.5087e+007,2023-03-30,284.23,284.46,281.48,284.05,281,2.50534e+007,2023-03-31,283.73,289.27,283,288.3,285,3.2766e+007,2023-04-03,286.52,288.27,283.95,287.23,284,2.48833e+007,2023-04-04,287.23,290.45,285.67,287.18,284,2.58243e+007,2023-04-05,285.85,287.15,282.92,284.34,282,2.20648e+007,2023-04-06,283.21,292.08,282.03,291.6,289,2.97703e+007,2023-04-10,289.21,289.6,284.71,289.39,287,2.3103e+007,2023-04-11,285.75,285.98,281.64,282.83,280,2.72766e+007,2023-04-12,284.79,287.01,281.96,283.49,281,2.74034e+007,2023-04-13,283.59,289.9,283.17,289.84,287,2.42227e+007,2023-04-14,287,288.48,283.69,286.14,283,2.09879e+007,2023-04-17,289.93,291.6,286.16,288.8,286,2.38362e+007,2023-04-18,291.57,291.76,287.01,288.37,286,2.01618e+007,2023-04-19,285.99,289.05,284.54,288.45,286,1.71503e+007,2023-04-20,285.25,289.03,285.08,286.11,283,2.32444e+007,2023-04-21,285.01,286.27,283.06,285.76,283,2.16764e+007,2023-04-24,282.09,284.95,278.72,281.77,279,2.6611e+007,2023-04-25,279.51,281.6,275.37,275.42,273,4.57722e+007,2023-04-26,296.7,299.57,292.73,295.37,292,6.45992e+007,2023-04-27,295.97,305.2,295.25,304.83,302,4.64626e+007,2023-04-28,304.01,308.93,303.31,307.26,304,3.64467e+007,2023-05-01,306.97,308.6,305.15,305.56,303,2.12941e+007,2023-05-02,307.76,309.18,303.91,305.41,302,2.64044e+007,2023-05-03,306.62,308.61,304.09,304.4,301,2.23608e+007,2023-05-04,306.24,307.76,303.4,305.41,302,2.25199e+007,2023-05-05,305.72,311.97,304.27,310.65,308,2.81812e+007,2023-05-08,310.13,310.2,306.09,308.65,306,2.13186e+007
